,ticker,comGroupCode,organName,organShortName,organTypeCode,comTypeCode,icbName,icbNamePath,sector,industry,group,subgroup,icbCode,VN30,VNMID,VN100,VNSML,VNALL,HNX30,VNX50,VNXALL,VNDIAMOND,VNFINLEAD,VNFINSELECT,VNSI,VNCOND,VNCONS,VNENE,VNFIN,VNHEAL,VNIND,VNIT,VNMAT,VNREAL,VNUTI
549,SBR,UPCOM,Công ty Cổ phần Cao su Sông Bé,Cao su Sông Bé,DN,CT,"Nhựa, cao su & sợi","Nguyên vật liệu/Hóa chất/Hóa chất/Nhựa, cao su & sợi",Nguyên vật liệu,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",1353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
550,SPC,HNX,Công ty Cổ phần Bảo vệ Thực vật Sài Gòn,BV Thực vật Sài Gòn,DN,CT,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác","Nguyên vật liệu/Hóa chất/Hóa chất/Sản phẩm hóa dầu, Nông dược & Hóa chất khác",Nguyên vật liệu,Hóa chất,Hóa chất,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác",1357,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
551,RTB,UPCOM,Công ty Cổ phần Cao su Tân Biên,Cao su Tân Biên,DN,CT,"Nhựa, cao su & sợi","Nguyên vật liệu/Hóa chất/Hóa chất/Nhựa, cao su & sợi",Nguyên vật liệu,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",1353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
552,TNC,HOSE,Công ty Cổ phần Cao su Thống Nhất,Cao su Thống Nhất,DN,CT,"Nhựa, cao su & sợi","Nguyên vật liệu/Hóa chất/Hóa chất/Nhựa, cao su & sợi",Nguyên vật liệu,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",1353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
553,TPC,HOSE,Công ty Cổ phần Nhựa Tân Đại Hưng,Nhựa Tân Đại Hưng,DN,CT,"Nhựa, cao su & sợi","Nguyên vật liệu/Hóa chất/Hóa chất/Nhựa, cao su & sợi",Nguyên vật liệu,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",1353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
554,TRC,HOSE,Công ty Cổ phần Cao su Tây Ninh,Cao su Tây Ninh,DN,CT,"Nhựa, cao su & sợi","Nguyên vật liệu/Hóa chất/Hóa chất/Nhựa, cao su & sợi",Nguyên vật liệu,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",1353,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
555,TSC,HOSE,Công ty Cổ phần Vật tư Kỹ thuật Nông nghiệp Cần Thơ,Kỹ thuật NN Cần Thơ,DN,CT,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác","Nguyên vật liệu/Hóa chất/Hóa chất/Sản phẩm hóa dầu, Nông dược & Hóa chất khác",Nguyên vật liệu,Hóa chất,Hóa chất,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác",1357,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
556,VAF,HOSE,Công ty Cổ phần Phân lân nung chảy Văn Điển,Phân lân Văn Điển,DN,CT,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác","Nguyên vật liệu/Hóa chất/Hóa chất/Sản phẩm hóa dầu, Nông dược & Hóa chất khác",Nguyên vật liệu,Hóa chất,Hóa chất,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác",1357,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
557,PAT,UPCOM,Công ty Cổ phần Phốt pho Apatit Việt Nam,Phốt pho Apatit Việt Nam,DN,CT,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác","Nguyên vật liệu/Hóa chất/Hóa chất/Sản phẩm hóa dầu, Nông dược & Hóa chất khác",Nguyên vật liệu,Hóa chất,Hóa chất,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác",1357,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
558,VFG,HOSE,Công ty Cổ phần Khử trùng Việt Nam,Khử trùng Việt Nam,DN,CT,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác","Nguyên vật liệu/Hóa chất/Hóa chất/Sản phẩm hóa dầu, Nông dược & Hóa chất khác",Nguyên vật liệu,Hóa chất,Hóa chất,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác",1357,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
559,PVO,UPCOM,Công ty Cổ phần Dầu nhờn PV Oil,Dầu nhờn PV Oil,DN,CT,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác","Nguyên vật liệu/Hóa chất/Hóa chất/Sản phẩm hóa dầu, Nông dược & Hóa chất khác",Nguyên vật liệu,Hóa chất,Hóa chất,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác",1357,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
560,VPS,HOSE,Công ty Cổ phần Thuốc sát trùng Việt Nam,Thuốc sát trùng Việt Nam,DN,CT,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác","Nguyên vật liệu/Hóa chất/Hóa chất/Sản phẩm hóa dầu, Nông dược & Hóa chất khác",Nguyên vật liệu,Hóa chất,Hóa chất,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác",1357,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
561,VKP,UPCOM,Công ty Cổ phần Nhựa Tân Hóa,Nhựa Tân Hóa,DN,CT,"Nhựa, cao su & sợi","Nguyên vật liệu/Hóa chất/Hóa chất/Nhựa, cao su & sợi",Nguyên vật liệu,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",1353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
562,VNP,UPCOM,Công ty Cổ phần Nhựa Việt Nam,Nhựa Việt Nam,DN,CT,"Nhựa, cao su & sợi","Nguyên vật liệu/Hóa chất/Hóa chất/Nhựa, cao su & sợi",Nguyên vật liệu,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",1353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
563,VNY,UPCOM,Công ty Cổ phần Thuốc thú y Trung ương I,Thuốc thú y Trung ương I,DN,CT,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác","Nguyên vật liệu/Hóa chất/Hóa chất/Sản phẩm hóa dầu, Nông dược & Hóa chất khác",Nguyên vật liệu,Hóa chất,Hóa chất,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác",1357,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
564,VTQ,UPCOM,Công ty Cổ phần Việt Trung Quảng Bình,Việt Trung Quảng Bình,DN,CT,"Nhựa, cao su & sợi","Nguyên vật liệu/Hóa chất/Hóa chất/Nhựa, cao su & sợi",Nguyên vật liệu,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",1353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
565,VXP,UPCOM,Công ty Cổ phần Thuốc Thú y Trung ương VETVACO,Thuốc Thú y Trung ương VETVACO,DN,CT,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác","Nguyên vật liệu/Hóa chất/Hóa chất/Sản phẩm hóa dầu, Nông dược & Hóa chất khác",Nguyên vật liệu,Hóa chất,Hóa chất,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác",1357,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
566,VVS,UPCOM,Công ty Cổ phần Đầu tư Phát triển Máy Việt Nam,Đầu tư Phát triển Máy Việt Nam,DN,CT,Sản xuất ô tô,Hàng Tiêu dùng/Ô tô và phụ tùng/Ô tô và phụ tùng/Sản xuất ô tô,Hàng Tiêu dùng,Ô tô và phụ tùng,Ô tô và phụ tùng,Sản xuất ô tô,3353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
567,CMC,HNX,Công ty Cổ phần Đầu tư CMC,Đầu tư CMC,DN,CT,Sản xuất ô tô,Hàng Tiêu dùng/Ô tô và phụ tùng/Ô tô và phụ tùng/Sản xuất ô tô,Hàng Tiêu dùng,Ô tô và phụ tùng,Ô tô và phụ tùng,Sản xuất ô tô,3353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
568,CSM,HOSE,Công ty Cổ phần Công nghiệp Cao su Miền Nam,Cao su Miền Nam,DN,CT,Lốp xe,Hàng Tiêu dùng/Ô tô và phụ tùng/Ô tô và phụ tùng/Lốp xe,Hàng Tiêu dùng,Ô tô và phụ tùng,Ô tô và phụ tùng,Lốp xe,3357,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
569,CTF,HOSE,Công ty Cổ phần City Auto,City Auto,DN,CT,Sản xuất ô tô,Hàng Tiêu dùng/Ô tô và phụ tùng/Ô tô và phụ tùng/Sản xuất ô tô,Hàng Tiêu dùng,Ô tô và phụ tùng,Ô tô và phụ tùng,Sản xuất ô tô,3353,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
